Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
65535474,07/12/2025 11:12:11 PM,07/12/2025 11:51:22 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10454,231 BROOK AVENUE,BROOK AVENUE,EAST  137 STREET,EAST  138 STREET,EAST  137 STREET,EAST  138 STREET,ADDRESS,BRONX,BROOK AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,07/12/2025 11:51:26 PM,01 BRONX,2022650006,BRONX,1006590,233465,ONLINE,Unspecified,BRONX,,,,,,,,40.8074551107469,-73.91930178020574,"(40.8074551107469, -73.91930178020574)"
65540453,07/12/2025 11:12:06 PM,07/13/2025 01:08:28 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11368,36-14 109 STREET,109 STREET,36 AVENUE,37 AVENUE,36 AVENUE,37 AVENUE,ADDRESS,CORONA,109 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,07/13/2025 01:08:31 AM,03 QUEENS,4017520020,QUEENS,1023371,214227,ONLINE,Unspecified,QUEENS,,,,,,,,40.75459359975042,-73.85879629888599,"(40.75459359975042, -73.85879629888599)"
65544412,07/12/2025 11:12:00 PM,07/13/2025 01:04:49 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11216,BEDFORD AVENUE,BEDFORD AVENUE,BEDFORD AVENUE,LINCOLN PLACE,BEDFORD AVENUE,LINCOLN PLACE,INTERSECTION,,,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,07/13/2025 01:04:53 AM,08 BROOKLYN,,BROOKLYN,996746,183741,ONLINE,Unspecified,BROOKLYN,Car,,,,,,,40.67099452600125,-73.9549533723156,"(40.67099452600125, -73.9549533723156)"
65538171,07/12/2025 11:11:48 PM,07/13/2025 01:22:42 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10457,1780 EASTBURN AVENUE,EASTBURN AVENUE,CROSS BRONX EXPRESSWAY,EAST  175 STREET,CROSS BRONX EXPRESSWAY,EAST  175 STREET,ADDRESS,BRONX,EASTBURN AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,07/13/2025 01:22:45 AM,05 BRONX,2027960023,BRONX,1009618,247719,MOBILE,Unspecified,BRONX,,,,,,,,40.84657007909607,-73.90830992440915,"(40.84657007909607, -73.90830992440915)"
65536777,07/12/2025 11:11:48 PM,07/12/2025 11:32:17 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11691,10-53 HARTMAN LANE,HARTMAN LANE,BESSEMUND AVENUE,HEALY AVENUE,BESSEMUND AVENUE,HEALY AVENUE,ADDRESS,FAR ROCKAWAY,HARTMAN LANE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,07/12/2025 11:32:21 PM,14 QUEENS,4157380061,QUEENS,1049256,159119,PHONE,Unspecified,QUEENS,,,,,,,,40.60318278586766,-73.76589866974079,"(40.60318278586766, -73.76589866974079)"
65541188,07/12/2025 11:11:47 PM,,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11378,64-59 60 AVENUE,60 AVENUE,MOUNT OLIVET CRESCENT,65 STREET,MOUNT OLIVET CRESCENT,65 STREET,ADDRESS,MASPETH,60 AVENUE,,In Progress,,,,05 QUEENS,4027590133,QUEENS,1012252,201056,ONLINE,Unspecified,QUEENS,,,,,,,,40.71848468811711,-73.89898410008975,"(40.71848468811711, -73.89898410008975)"
65538054,07/12/2025 11:11:43 PM,07/13/2025 12:14:32 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10459,1197 BRYANT AVENUE,BRYANT AVENUE,HOME STREET,FREEMAN STREET,HOME STREET,FREEMAN STREET,ADDRESS,BRONX,BRYANT AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,07/13/2025 12:14:36 AM,03 BRONX,2029930027,BRONX,1014967,241301,ONLINE,Unspecified,BRONX,,,,,,,,40.82893755754946,-73.88900591576031,"(40.82893755754946, -73.88900591576031)"
65537681,07/12/2025 11:11:40 PM,07/13/2025 12:50:07 AM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10010,54 WEST   21 STREET,WEST   21 STREET,5 AVENUE,AVENUE OF THE AMERICAS,5 AVENUE,AVENUE OF THE AMERICAS,ADDRESS,NEW YORK,WEST   21 STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,07/13/2025 12:50:10 AM,05 MANHATTAN,1008220070,MANHATTAN,986405,209234,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.74097535198318,-73.99222331618223,"(40.74097535198318, -73.99222331618223)"
65541639,07/12/2025 11:11:31 PM,07/12/2025 11:20:02 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11233,169 ROCKAWAY AVENUE,ROCKAWAY AVENUE,HERKIMER STREET,ATLANTIC AVENUE,HERKIMER STREET,ATLANTIC AVENUE,ADDRESS,BROOKLYN,ROCKAWAY AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,07/12/2025 11:20:05 PM,16 BROOKLYN,3015680007,BROOKLYN,1008976,185917,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.67694144367083,-73.91085768403929,"(40.67694144367083, -73.91085768403929)"
65541680,07/12/2025 11:11:30 PM,07/12/2025 11:12:02 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,557 ONDERDONK AVENUE,ONDERDONK AVENUE,BLEECKER STREET,MENAHAN STREET,BLEECKER STREET,MENAHAN STREET,ADDRESS,RIDGEWOOD,ONDERDONK AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,07/12/2025 11:12:05 PM,05 QUEENS,4034060009,QUEENS,1009145,196418,MOBILE,Unspecified,QUEENS,,,,,,,,40.70576377743519,-73.91020959859387,"(40.70576377743519, -73.91020959859387)"
65540199,07/12/2025 11:11:27 PM,07/13/2025 12:11:46 AM,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10461,3111 EAST TREMONT AVENUE,EAST TREMONT AVENUE,HARRINGTON AVENUE,CODDINGTON AVENUE,HARRINGTON AVENUE,CODDINGTON AVENUE,ADDRESS,BRONX,EAST TREMONT AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,07/13/2025 12:11:50 AM,10 BRONX,2053730005,BRONX,1029805,244782,MOBILE,Unspecified,BRONX,Car,,,,,,,40.838427814977365,-73.83536613533163,"(40.838427814977365, -73.83536613533163)"
65544407,07/12/2025 11:11:27 PM,07/13/2025 12:32:38 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11229,1815 EAST   17 STREET,EAST   17 STREET,AVENUE R,MOORE PLACE,AVENUE R,MOORE PLACE,ADDRESS,BROOKLYN,EAST   17 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,07/13/2025 12:32:41 AM,15 BROOKLYN,3068210275,BROOKLYN,996536,159911,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.605586570194475,-73.95575378891145,"(40.605586570194475, -73.95575378891145)"
65542860,07/12/2025 11:11:24 PM,07/12/2025 11:29:18 PM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10453,106 MT HOPE PLACE,MT HOPE PLACE,MORRIS AVENUE,GRAND CONCOURSE,MORRIS AVENUE,GRAND CONCOURSE,ADDRESS,BRONX,MOUNT HOPE PLACE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,07/12/2025 11:29:21 PM,05 BRONX,2028050010,BRONX,1009705,248524,PHONE,Unspecified,BRONX,,,,,,,,40.84877931521459,-73.90799241583848,"(40.84877931521459, -73.90799241583848)"
65536468,07/12/2025 11:11:07 PM,07/13/2025 12:17:27 AM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11377,59-16 BROADWAY,BROADWAY,59 STREET,60 STREET,59 STREET,60 STREET,ADDRESS,WOODSIDE,BROADWAY,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,07/13/2025 12:17:31 AM,02 QUEENS,4011980040,QUEENS,1011245,213052,MOBILE,Unspecified,QUEENS,,,,,,,,40.75141386050128,-73.90256866899209,"(40.75141386050128, -73.90256866899209)"
65544682,07/12/2025 11:11:06 PM,,DOT,Department of Transportation,Street Sign - Damaged,Street Cleaning - ASP,Street,10023,145 CENTRAL PARK WEST,CENTRAL PARK WEST,WEST   74 STREET,WEST   75 STREET,WEST   74 STREET,WEST   75 STREET,ADDRESS,NEW YORK,CENTRAL PARK WEST,,In Progress,,,,07 MANHATTAN,1011270029,MANHATTAN,991229,222658,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.77781830137448,-73.97480115740636,"(40.77781830137448, -73.97480115740636)"
65541685,07/12/2025 11:10:53 PM,07/13/2025 01:10:06 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11203,701 FENIMORE STREET,FENIMORE STREET,ALBANY AVENUE,TROY AVENUE,ALBANY AVENUE,TROY AVENUE,ADDRESS,BROOKLYN,FENIMORE STREET,,Closed,,The Police Department issued a summons in response to the complaint.,07/13/2025 01:10:10 AM,09 BROOKLYN,3048130001,BROOKLYN,1001179,179525,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.65941517743085,-73.9389835134306,"(40.65941517743085, -73.9389835134306)"
65539440,07/12/2025 11:10:49 PM,07/12/2025 11:13:36 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10453,150 WEST BURNSIDE AVENUE,WEST BURNSIDE AVENUE,LORING PLACE SOUTH,HENNESSY PLACE,LORING PLACE SOUTH,HENNESSY PLACE,ADDRESS,BRONX,WEST BURNSIDE AVENUE,,Closed,,The Police Department issued a summons in response to the complaint.,07/12/2025 11:13:40 PM,05 BRONX,2028790192,BRONX,1007822,250413,MOBILE,Unspecified,BRONX,,,,,,,,40.85396928531816,-73.91479190927281,"(40.85396928531816, -73.91479190927281)"
65540171,07/12/2025 11:10:45 PM,07/12/2025 11:29:41 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11224,2777 WEST   16 STREET,WEST   16 STREET,HART PLACE,NEPTUNE AVENUE,HART PLACE,NEPTUNE AVENUE,ADDRESS,BROOKLYN,WEST   16 STREET,,Closed,,The Police Department issued a summons in response to the complaint.,07/12/2025 11:29:45 PM,13 BROOKLYN,3069960009,BROOKLYN,988614,150520,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.579817602712126,-73.98428976410034,"(40.579817602712126, -73.98428976410034)"
65544112,07/12/2025 11:10:45 PM,07/12/2025 11:24:41 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11106,13-10 34 AVENUE,34 AVENUE,13 STREET,14 STREET,13 STREET,14 STREET,ADDRESS,ASTORIA,34 AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,07/12/2025 11:24:45 PM,01 QUEENS,4005230002,QUEENS,1001933,217572,ONLINE,Unspecified,QUEENS,,,,,,,,40.763843628219504,-73.93616597320083,"(40.763843628219504, -73.93616597320083)"
65538202,07/12/2025 11:10:31 PM,07/12/2025 11:35:19 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10452,953 WOODYCREST AVENUE,WOODYCREST AVENUE,WEST  162 STREET,WEST  163 STREET,WEST  162 STREET,WEST  163 STREET,ADDRESS,BRONX,WOODYCREST AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,07/12/2025 11:35:22 PM,04 BRONX,2025110073,BRONX,1003916,242199,ONLINE,Unspecified,BRONX,,,,,,,,40.8314338291739,-73.92893540348943,"(40.8314338291739, -73.92893540348943)"
65538077,07/12/2025 11:10:16 PM,07/13/2025 12:54:05 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10026,183 MALCOLM X BOULEVARD,MALCOLM X BOULEVARD,WEST  119 STREET,WEST  120 STREET,WEST  119 STREET,WEST  120 STREET,ADDRESS,NEW YORK,LENOX AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,07/13/2025 12:54:08 AM,10 MANHATTAN,1019040030,MANHATTAN,998594,232232,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.80408746615211,-73.94818815556941,"(40.80408746615211, -73.94818815556941)"
65539482,07/12/2025 11:10:12 PM,07/12/2025 11:43:38 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10033,1351 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,WEST  177 STREET,WEST  178 STREET,WEST  177 STREET,WEST  178 STREET,ADDRESS,NEW YORK,ST NICHOLAS AVENUE,,Closed,,The Police Department reviewed your complaint and provided additional information below.,07/12/2025 11:43:41 PM,12 MANHATTAN,1021440042,MANHATTAN,1002126,247895,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.84707149289194,-73.93538852114615,"(40.84707149289194, -73.93538852114615)"
65540494,07/12/2025 11:10:09 PM,07/13/2025 12:18:38 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11208,383 LOGAN STREET,LOGAN STREET,LIBERTY AVENUE,GLENMORE AVENUE,LIBERTY AVENUE,GLENMORE AVENUE,ADDRESS,BROOKLYN,LOGAN STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,07/13/2025 12:18:41 AM,05 BROOKLYN,3041900015,BROOKLYN,1018452,185894,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.67684677383904,-73.87669491049127,"(40.67684677383904, -73.87669491049127)"
65540880,07/12/2025 11:10:04 PM,,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11373,53-01 94 STREET,94 STREET,53 AVENUE,54 AVENUE,53 AVENUE,54 AVENUE,ADDRESS,ELMHURST,94 STREET,,In Progress,,,,04 QUEENS,4018930046,QUEENS,1020644,208577,ONLINE,Unspecified,QUEENS,,,,,,,,40.73909743076647,-73.86866971719114,"(40.73909743076647, -73.86866971719114)"
65543375,07/12/2025 11:10:04 PM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11435,148-49 87 ROAD,87 ROAD,148 STREET,150 STREET,148 STREET,150 STREET,ADDRESS,JAMAICA,87 ROAD,,In Progress,,,,08 QUEENS,4097050039,QUEENS,1037228,196847,ONLINE,Unspecified,QUEENS,,,,,,,,40.706817702934714,-73.80891769297602,"(40.706817702934714, -73.80891769297602)"
65543841,07/12/2025 11:10:03 PM,07/13/2025 12:16:59 AM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11377,34-38 60 STREET,60 STREET,BROADWAY,37 AVENUE,BROADWAY,37 AVENUE,ADDRESS,WOODSIDE,60 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,07/13/2025 12:17:02 AM,02 QUEENS,4011980040,QUEENS,1011368,212796,MOBILE,Unspecified,QUEENS,,,,,,,,40.75071082928067,-73.90212576567367,"(40.75071082928067, -73.90212576567367)"
65541937,07/12/2025 11:09:56 PM,07/12/2025 11:31:43 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Store/Commercial,11206,COOK STREET,COOK STREET,COOK STREET,WHITE STREET,COOK STREET,WHITE STREET,INTERSECTION,,,,Closed,,The Police Department issued a summons in response to the complaint.,07/12/2025 11:31:46 PM,01 BROOKLYN,,BROOKLYN,1002394,195494,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.703244034003006,-73.93456134438928,"(40.703244034003006, -73.93456134438928)"
65538104,07/12/2025 11:09:49 PM,07/13/2025 01:05:09 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11216,BEDFORD AVENUE,BEDFORD AVENUE,BEDFORD AVENUE,LINCOLN PLACE,BEDFORD AVENUE,LINCOLN PLACE,INTERSECTION,,,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,07/13/2025 01:05:13 AM,08 BROOKLYN,,BROOKLYN,996746,183741,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67099452600125,-73.9549533723156,"(40.67099452600125, -73.9549533723156)"
65543347,07/12/2025 11:09:49 PM,,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10302,19 CORTLANDT STREET,CORTLANDT STREET,PALMER AVENUE,KRAMER PLACE,PALMER AVENUE,KRAMER PLACE,ADDRESS,STATEN ISLAND,CORTLANDT STREET,,In Progress,,,,01 STATEN ISLAND,5010390050,STATEN ISLAND,947691,169009,MOBILE,Unspecified,STATEN ISLAND,,,,,,,,40.63049176727846,-74.13171100652323,"(40.63049176727846, -74.13171100652323)"
65541865,07/12/2025 11:09:43 PM,07/12/2025 11:13:35 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10453,150 WEST BURNSIDE AVENUE,WEST BURNSIDE AVENUE,LORING PLACE SOUTH,HENNESSY PLACE,LORING PLACE SOUTH,HENNESSY PLACE,ADDRESS,BRONX,WEST BURNSIDE AVENUE,,Closed,,The Police Department issued a summons in response to the complaint.,07/12/2025 11:13:40 PM,05 BRONX,2028790192,BRONX,1007822,250413,MOBILE,Unspecified,BRONX,,,,,,,,40.85396928531816,-73.91479190927281,"(40.85396928531816, -73.91479190927281)"
65539733,07/12/2025 11:09:39 PM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11373,85-14 BROADWAY,BROADWAY,CORONA AVENUE,51 AVENUE,CORONA AVENUE,51 AVENUE,ADDRESS,ELMHURST,BROADWAY,,In Progress,,,,04 QUEENS,4015470016,QUEENS,1018112,208608,ONLINE,Unspecified,QUEENS,,,,,,,,40.739192574908365,-73.87780644713042,"(40.739192574908365, -73.87780644713042)"
65536682,07/12/2025 11:09:33 PM,07/13/2025 12:58:52 AM,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,10460,2120 BOSTON ROAD,BOSTON ROAD,EAST  180 STREET,ASIA GATE ENTRANCE PATH,EAST  180 STREET,ASIA GATE ENTRANCE PATH,ADDRESS,BRONX,BOSTON ROAD,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,07/13/2025 12:58:55 AM,06 BRONX,,BRONX,1018045,246472,PHONE,Bronx Park,BRONX,,,,,,,,40.843119201779096,-73.8778577026157,"(40.843119201779096, -73.8778577026157)"
65535722,07/12/2025 11:09:32 PM,07/13/2025 12:12:25 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11433,92-66 MERRICK BOULEVARD,MERRICK BOULEVARD,ARCHER AVENUE,LIRR MAIN LINE,ARCHER AVENUE,LIRR MAIN LINE,ADDRESS,JAMAICA,MERRICK BOULEVARD,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,07/13/2025 12:12:28 AM,12 QUEENS,4101550035,QUEENS,1041735,195893,ONLINE,Unspecified,QUEENS,,,,,,,,40.70417107221028,-73.79266994092816,"(40.70417107221028, -73.79266994092816)"
65543299,07/12/2025 11:09:28 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,3+ Family Apt. Building,11385,1876 HART STREET,HART STREET,ONDERDONK AVENUE,WOODWARD AVENUE,ONDERDONK AVENUE,WOODWARD AVENUE,ADDRESS,RIDGEWOOD,HART STREET,,In Progress,,,,05 QUEENS,4033990027,QUEENS,1007798,197795,MOBILE,Unspecified,QUEENS,,,,,,,,40.70954700238246,-73.91506309151842,"(40.70954700238246, -73.91506309151842)"
65540961,07/12/2025 11:09:28 PM,,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11420,111-11 128 STREET,128 STREET,111 AVENUE,LINDEN BOULEVARD,111 AVENUE,LINDEN BOULEVARD,ADDRESS,SOUTH OZONE PARK,128 STREET,,In Progress,,,,10 QUEENS,4116330066,QUEENS,1036038,187981,MOBILE,Unspecified,QUEENS,Car,,,,,,,40.68248968850776,-73.81327796437927,"(40.68248968850776, -73.81327796437927)"
65539326,07/12/2025 11:09:27 PM,07/13/2025 12:28:26 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10019,932 8 AVENUE,8 AVENUE,WEST   55 STREET,WEST   56 STREET,WEST   55 STREET,WEST   56 STREET,ADDRESS,NEW YORK,8 AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,07/13/2025 12:28:29 AM,05 MANHATTAN,1010270002,MANHATTAN,988764,218193,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.76556464481349,-73.98370444952874,"(40.76556464481349, -73.98370444952874)"
65540723,07/12/2025 11:09:27 PM,07/12/2025 11:26:34 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10034,107 VERMILYEA AVENUE,VERMILYEA AVENUE,WEST  204 STREET,WEST  207 STREET,WEST  204 STREET,WEST  207 STREET,ADDRESS,NEW YORK,VERMILYEA AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,07/12/2025 11:26:37 PM,12 MANHATTAN,1022260005,MANHATTAN,1005865,254901,PHONE,Unspecified,MANHATTAN,,,,,,,,40.86629249859933,-73.9218515977595,"(40.86629249859933, -73.9218515977595)"
65544324,07/12/2025 11:09:23 PM,07/12/2025 11:43:09 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10033,1345 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,WEST  177 STREET,WEST  178 STREET,WEST  177 STREET,WEST  178 STREET,ADDRESS,NEW YORK,ST NICHOLAS AVENUE,,Closed,,The Police Department reviewed your complaint and provided additional information below.,07/12/2025 11:43:11 PM,12 MANHATTAN,1021440045,MANHATTAN,1002097,247841,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.84692333749469,-73.93549348319131,"(40.84692333749469, -73.93549348319131)"
